No.,Ref,Material 1,Formula,MagpieData mean Number,MagpieData mean Electronegativity,MagpieData mean AtomicRadius,MagpieData mean CovalentRadius,MagpieData mean Density,MagpieData mean Row,MagpieData mean Column,size (nm),Shape,Synthesis Method,zeta potential,bacteria,gram stain,motility,Oxygen Requirement,Shape.1,Arrangement,duration,temperature,MIC (ÃÂÃÂµg/mL),MIC_class,MIC_pred (ÃÂµg/mL),MBC_pred (Âµg/mL),MBC_pred (µg/mL)
428,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,266.91785,114.372444,1441.1096
429,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,209.8097,61.019184,476.3573
430,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,47.230644,74.31,487.43027
431,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,73.38841,123.76391,1441.1096
432,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,35.87871,70.41069,476.3573
433,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,193.23233,103.62367,487.43027
434,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,140.85707,139.73824,1441.1096
435,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,111.817894,98.980576,476.3573
436,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,211.72827,64.918495,487.43027
437,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,257.48456,114.372444,1441.1096
438,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,200.3764,61.019184,476.3573
439,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,30.66714,74.31,487.43027
440,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,56.82488,123.76391,1441.1096
441,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,19.315228,70.41069,476.3573
442,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,199.65796,103.62367,487.43027
443,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,148.87671,139.73824,1441.1096
444,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,118.2435,98.980576,476.3573
445,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,223.01163,64.918495,487.43027
446,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,270.362,114.372444,1441.1096
447,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,211.65976,61.019184,476.3573
448,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,41.950516,74.31,487.43027
449,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,69.702286,123.76391,1441.1096
450,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,30.598597,70.41069,476.3573
451,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,199.65796,103.62367,487.43027
452,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,148.87671,139.73824,1441.1096
453,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,118.2435,98.980576,476.3573
454,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,223.01163,64.918495,487.43027
455,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,270.362,114.372444,1441.1096
456,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,211.65976,61.019184,476.3573
457,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,41.950516,74.31,487.43027
458,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,69.702286,123.76391,1441.1096
459,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,30.598597,70.41069,476.3573
460,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,199.65796,103.62367,487.43027
461,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,148.87671,139.73824,1441.1096
462,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,118.2435,98.980576,476.3573
463,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,223.01163,64.918495,487.43027
464,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,270.362,114.372444,1441.1096
465,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,211.65976,61.019184,476.3573
466,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,41.950516,74.31,487.43027
467,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,69.702286,123.76391,1441.1096
468,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,30.598597,70.41069,476.3573
469,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,208.38911,103.62367,487.43027
470,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,157.60786,139.73824,1441.1096
471,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,126.97466,98.980576,476.3573
472,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,246.73329,64.918495,487.43027
473,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,294.08365,114.372444,1441.1096
474,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,235.38142,61.019184,476.3573
475,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,65.67218,74.31,487.43027
476,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,93.42396,123.76391,1441.1096
477,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,54.320274,70.41069,476.3573
478,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,208.38911,103.62367,487.43027
479,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,157.60786,139.73824,1441.1096
480,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,126.97466,98.980576,476.3573
481,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,246.73329,64.918495,487.43027
482,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,294.08365,114.372444,1441.1096
483,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,235.38142,61.019184,476.3573
484,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,65.67218,74.31,487.43027
485,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,93.42396,123.76391,1441.1096
486,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,54.320274,70.41069,476.3573
487,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,208.38911,103.62367,487.43027
488,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,157.60786,139.73824,1441.1096
489,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,126.97466,98.980576,476.3573
490,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,246.73329,64.918495,487.43027
491,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,294.08365,114.372444,1441.1096
492,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,235.38142,61.019184,476.3573
493,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,65.67218,74.31,487.43027
494,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,93.42396,123.76391,1441.1096
495,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,54.320274,70.41069,476.3573
496,,Ag,Ag,47,1.93,1.6,145,10490,5,11,55,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,228.65675,103.62367,487.43027
497,,Ag,Ag,47,1.93,1.6,145,10490,5,11,55,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,177.87553,139.73824,1441.1096
498,,Ag,Ag,47,1.93,1.6,145,10490,5,11,55,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,147.24225,98.980576,476.3573
499,,Ag,Ag,47,1.93,1.6,145,10490,5,11,55,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,283.10693,64.918495,487.43027
500,,Ag,Ag,47,1.93,1.6,145,10490,5,11,55,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,330.45706,114.372444,1441.1096
501,,Ag,Ag,47,1.93,1.6,145,10490,5,11,55,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,271.75494,61.019184,476.3573
502,,Ag,Ag,47,1.93,1.6,145,10490,5,11,55,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,102.045685,74.31,487.43027
503,,Ag,Ag,47,1.93,1.6,145,10490,5,11,55,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,129.79742,123.76391,1441.1096
504,,Ag,Ag,47,1.93,1.6,145,10490,5,11,55,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,90.69378,70.41069,476.3573
505,,Ag,Ag,47,1.93,1.6,145,10490,5,11,56,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,228.65675,103.62367,487.43027
506,,Ag,Ag,47,1.93,1.6,145,10490,5,11,56,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,177.87553,139.73824,1441.1096
507,,Ag,Ag,47,1.93,1.6,145,10490,5,11,56,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,147.24225,98.980576,476.3573
508,,Ag,Ag,47,1.93,1.6,145,10490,5,11,56,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,283.10693,64.918495,487.43027
509,,Ag,Ag,47,1.93,1.6,145,10490,5,11,56,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,330.45706,114.372444,1441.1096
510,,Ag,Ag,47,1.93,1.6,145,10490,5,11,56,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,271.75494,61.019184,476.3573
511,,Ag,Ag,47,1.93,1.6,145,10490,5,11,56,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,102.045685,74.31,487.43027
512,,Ag,Ag,47,1.93,1.6,145,10490,5,11,56,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,129.79742,123.76391,1441.1096
513,,Ag,Ag,47,1.93,1.6,145,10490,5,11,56,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,90.69378,70.41069,476.3573
514,,Ag,Ag,47,1.93,1.6,145,10490,5,11,57,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,228.65675,103.62367,487.43027
515,,Ag,Ag,47,1.93,1.6,145,10490,5,11,57,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,177.87553,139.73824,1441.1096
516,,Ag,Ag,47,1.93,1.6,145,10490,5,11,57,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,147.24225,98.980576,476.3573
517,,Ag,Ag,47,1.93,1.6,145,10490,5,11,57,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,283.10693,64.918495,487.43027
518,,Ag,Ag,47,1.93,1.6,145,10490,5,11,57,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,330.45706,114.372444,1441.1096
519,,Ag,Ag,47,1.93,1.6,145,10490,5,11,57,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,271.75494,61.019184,476.3573
520,,Ag,Ag,47,1.93,1.6,145,10490,5,11,57,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,102.045685,74.31,487.43027
521,,Ag,Ag,47,1.93,1.6,145,10490,5,11,57,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,129.79742,123.76391,1441.1096
522,,Ag,Ag,47,1.93,1.6,145,10490,5,11,57,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,90.69378,70.41069,476.3573
523,,Ag,Ag,47,1.93,1.6,145,10490,5,11,58,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,220.81007,103.62367,487.43027
524,,Ag,Ag,47,1.93,1.6,145,10490,5,11,58,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,185.12366,139.73824,1441.1096
525,,Ag,Ag,47,1.93,1.6,145,10490,5,11,58,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,139.39555,98.980576,476.3573
526,,Ag,Ag,47,1.93,1.6,145,10490,5,11,58,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,275.26025,64.918495,487.43027
527,,Ag,Ag,47,1.93,1.6,145,10490,5,11,58,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,337.7052,114.372444,1441.1096
528,,Ag,Ag,47,1.93,1.6,145,10490,5,11,58,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,263.9083,61.019184,476.3573
529,,Ag,Ag,47,1.93,1.6,145,10490,5,11,58,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,94.199005,74.31,487.43027
530,,Ag,Ag,47,1.93,1.6,145,10490,5,11,58,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,137.04549,123.76391,1441.1096
531,,Ag,Ag,47,1.93,1.6,145,10490,5,11,58,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,82.847115,70.41069,476.3573
532,,Ag,Ag,47,1.93,1.6,145,10490,5,11,59,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,220.81007,103.62367,487.43027
533,,Ag,Ag,47,1.93,1.6,145,10490,5,11,59,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,185.12366,139.73824,1441.1096
534,,Ag,Ag,47,1.93,1.6,145,10490,5,11,59,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,139.39555,98.980576,476.3573
535,,Ag,Ag,47,1.93,1.6,145,10490,5,11,59,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,275.26025,64.918495,487.43027
536,,Ag,Ag,47,1.93,1.6,145,10490,5,11,59,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,337.7052,114.372444,1441.1096
537,,Ag,Ag,47,1.93,1.6,145,10490,5,11,59,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,263.9083,61.019184,476.3573
538,,Ag,Ag,47,1.93,1.6,145,10490,5,11,59,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,94.199005,74.31,487.43027
539,,Ag,Ag,47,1.93,1.6,145,10490,5,11,59,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,137.04549,123.76391,1441.1096
540,,Ag,Ag,47,1.93,1.6,145,10490,5,11,59,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,82.847115,70.41069,476.3573
541,,Ag,Ag,47,1.93,1.6,145,10490,5,11,60,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,224.9303,119.31314,487.43027
542,,Ag,Ag,47,1.93,1.6,145,10490,5,11,60,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,190.12306,155.42775,1441.1096
543,,Ag,Ag,47,1.93,1.6,145,10490,5,11,60,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,143.51578,114.670044,476.3573
544,,Ag,Ag,47,1.93,1.6,145,10490,5,11,60,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,279.3805,80.60796,487.43027
545,,Ag,Ag,47,1.93,1.6,145,10490,5,11,60,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,342.70462,130.06187,1441.1096
546,,Ag,Ag,47,1.93,1.6,145,10490,5,11,60,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,268.02853,76.70866,476.3573
547,,Ag,Ag,47,1.93,1.6,145,10490,5,11,60,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,98.3192,89.999466,487.43027
548,,Ag,Ag,47,1.93,1.6,145,10490,5,11,60,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,142.04489,139.45335,1441.1096
549,,Ag,Ag,47,1.93,1.6,145,10490,5,11,60,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,86.96731,86.10016,476.3573
550,,Ag,Ag,47,1.93,1.6,145,10490,5,11,61,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,224.9303,119.31314,487.43027
551,,Ag,Ag,47,1.93,1.6,145,10490,5,11,61,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,190.12306,155.42775,1441.1096
552,,Ag,Ag,47,1.93,1.6,145,10490,5,11,61,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,143.51578,114.670044,476.3573
553,,Ag,Ag,47,1.93,1.6,145,10490,5,11,61,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,279.3805,80.60796,487.43027
554,,Ag,Ag,47,1.93,1.6,145,10490,5,11,61,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,342.70462,130.06187,1441.1096
555,,Ag,Ag,47,1.93,1.6,145,10490,5,11,61,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,268.02853,76.70866,476.3573
556,,Ag,Ag,47,1.93,1.6,145,10490,5,11,61,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,98.3192,89.999466,487.43027
557,,Ag,Ag,47,1.93,1.6,145,10490,5,11,61,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,142.04489,139.45335,1441.1096
558,,Ag,Ag,47,1.93,1.6,145,10490,5,11,61,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,86.96731,86.10016,476.3573
559,,Ag,Ag,47,1.93,1.6,145,10490,5,11,62,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,224.9303,119.31314,487.43027
560,,Ag,Ag,47,1.93,1.6,145,10490,5,11,62,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,190.12306,155.42775,1441.1096
561,,Ag,Ag,47,1.93,1.6,145,10490,5,11,62,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,143.51578,114.670044,476.3573
562,,Ag,Ag,47,1.93,1.6,145,10490,5,11,62,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,279.3805,80.60796,487.43027
563,,Ag,Ag,47,1.93,1.6,145,10490,5,11,62,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,342.70462,130.06187,1441.1096
564,,Ag,Ag,47,1.93,1.6,145,10490,5,11,62,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,268.02853,76.70866,476.3573
565,,Ag,Ag,47,1.93,1.6,145,10490,5,11,62,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,98.3192,89.999466,487.43027
566,,Ag,Ag,47,1.93,1.6,145,10490,5,11,62,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,142.04489,139.45335,1441.1096
567,,Ag,Ag,47,1.93,1.6,145,10490,5,11,62,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,86.96731,86.10016,476.3573
